132.686 2.74118 6.77016e-05 6.76295e-05 6.76561e-05 6.76565e-05 7.0995e-05 6.84203e-05 6.8305e-05 6.7656e-05 9.53108 6.76555e-05 6.38435e-05 6.68808e-05 6.7656e-05 6.76284e-05 6.58531e-05 6.766e-05 6.76615e-05 6.58558e-05 6.9459e-05 6.9459e-05
135.152 2.75212 7.02505e-05 7.01703e-05 7.02e-05 7.02004e-05 7.37845e-05 7.10345e-05 7.09058e-05 7.01998e-05 9.54075 7.01993e-05 6.6101e-05 6.93595e-05 7.01998e-05 7.0169e-05 6.82626e-05 7.02044e-05 7.02061e-05 6.82657e-05 7.21371e-05 7.21371e-05
137.619 2.76292 7.28472e-05 7.2758e-05 7.27911e-05 7.27915e-05 7.66341e-05 7.3701e-05 7.35577e-05 7.27909e-05 9.54942 7.27903e-05 6.83901e-05 7.18812e-05 7.27909e-05 7.27566e-05 7.07123e-05 7.27962e-05 7.27979e-05 7.07157e-05 7.48696e-05 7.48696e-05
140.086 2.7736 7.54916e-05 7.53928e-05 7.54295e-05 7.543e-05 7.95442e-05 7.64202e-05 7.6261e-05 7.54293e-05 9.5572 7.54286e-05 7.07106e-05 7.44458e-05 7.54292e-05 7.53911e-05 7.32018e-05 7.54354e-05 7.54371e-05 7.32056e-05 7.76567e-05 7.76567e-05
142.553 2.78415 7.81837e-05 7.80745e-05 7.81151e-05 7.81157e-05 8.25151e-05 7.91924e-05 7.90158e-05 7.81149e-05 9.56417 7.81141e-05 7.30619e-05 7.70532e-05 7.81149e-05 7.80725e-05 7.57311e-05 7.81218e-05 7.81237e-05 7.57353e-05 8.04987e-05 8.04987e-05
145.02 2.79459 8.09237e-05 8.08031e-05 8.08481e-05 8.08487e-05 8.55473e-05 8.20179e-05 8.18224e-05 8.08477e-05 9.57044 8.08468e-05 7.54434e-05 7.97032e-05 8.08477e-05 8.08008e-05 7.82997e-05 8.08557e-05 8.08576e-05 7.83044e-05 8.33958e-05 8.33958e-05
147.488 2.80491 8.37115e-05 8.35785e-05 8.36282e-05 8.36289e-05 8.86412e-05 8.4897e-05 8.4681e-05 8.36279e-05 9.57613 8.36268e-05 7.78547e-05 8.23955e-05 8.36279e-05 8.3576e-05 8.09076e-05 8.36369e-05 8.36388e-05 8.09128e-05 8.63482e-05 8.63482e-05
149.956 2.81512 8.65472e-05 8.64009e-05 8.64557e-05 8.64565e-05 9.17971e-05 8.783e-05 8.75918e-05 8.64553e-05 9.58132 8.64541e-05 8.02952e-05 8.513e-05 8.64552e-05 8.6398e-05 8.35545e-05 8.64655e-05 8.64674e-05 8.35601e-05 8.93561e-05 8.93561e-05
152.424 2.82524 8.94308e-05 8.92701e-05 8.93304e-05 8.93313e-05 9.50154e-05 9.08173e-05 9.05549e-05 8.93299e-05 9.58612 8.93286e-05 8.27644e-05 8.79065e-05 8.93299e-05 8.92668e-05 8.62401e-05 8.93415e-05 8.93434e-05 8.62463e-05 9.24198e-05 9.24198e-05
154.893 2.83526 9.23623e-05 9.21861e-05 9.22523e-05 9.22533e-05 9.82966e-05 9.38592e-05 9.35708e-05 9.22518e-05 9.59062 9.22503e-05 8.52618e-05 9.07248e-05 9.22518e-05 9.21824e-05 8.89642e-05 9.22649e-05 9.22668e-05 8.8971e-05 9.55395e-05 9.55395e-05
157.361 2.8452 9.53418e-05 9.51489e-05 9.52215e-05 9.52227e-05 0.000101641 9.69562e-05 9.66395e-05 9.52209e-05 9.59491 9.52193e-05 8.77868e-05 9.35846e-05 9.52209e-05 9.51447e-05 9.17266e-05 9.52357e-05 9.52375e-05 9.1734e-05 9.87154e-05 9.87154e-05
159.83 2.85505 9.83693e-05 9.81584e-05 9.8238e-05 9.82393e-05 0.000105049 0.000100108 9.97614e-05 9.82373e-05 9.59905 9.82354e-05 9.0339e-05 9.64857e-05 9.82373e-05 9.81537e-05 9.4527e-05 9.82539e-05 9.82557e-05 9.45352e-05 0.000101948 0.000101948
162.299 2.86483 0.000101445 0.000101215 0.000101302 0.000101303 0.000108521 0.000103316 0.000102937 0.000101301 9.60314 0.000101299 9.29178e-05 9.9428e-05 0.000101301 0.000101209 9.73653e-05 0.00010132 0.000101321 9.73742e-05 0.000105237 0.000105237
164.768 2.87453 0.000104569 0.000104318 0.000104413 0.000104414 0.000112058 0.000106581 0.000106166 0.000104412 9.60721 0.000104409 9.55226e-05 0.000102411 0.000104412 0.000104312 0.000100241 0.000104433 0.000104434 0.000100251 0.000108583 0.000108583
167.237 2.88418 0.00010774 0.000107467 0.000107571 0.000107573 0.00011566 0.000109901 0.000109449 0.00010757 9.61133 0.000107567 9.8153e-05 0.000105435 0.00010757 0.000107461 0.000103154 0.000107593 0.000107595 0.000103165 0.000111986 0.000111986
169.707 2.89377 0.00011096 0.000110664 0.000110777 0.000110779 0.000119326 0.000113279 0.000112786 0.000110775 9.61553 0.000110773 0.000100808 0.0001085 0.000110775 0.000110656 0.000106105 0.000110802 0.000110802 0.000106116 0.000115446 0.000115446
172.176 2.9033 0.000114229 0.000113907 0.000114029 0.000114032 0.000123059 0.000116715 0.000116178 0.000114028 9.61985 0.000114025 0.000103488 0.000111604 0.000114028 0.000113898 0.000109092 0.000114057 0.000114058 0.000109105 0.000118964 0.000118964
174.646 2.9128 0.000117545 0.000117196 0.00011733 0.000117332 0.000126858 0.000120208 0.000119624 0.000117328 9.6243 0.000117325 0.000106192 0.000114749 0.000117328 0.000117187 0.000112116 0.000117361 0.000117361 0.00011213 0.000122541 0.000122541
177.116 2.92226 0.00012091 0.000120532 0.000120677 0.00012068 0.000130723 0.00012376 0.000123126 0.000120675 9.62889 0.000120671 0.000108919 0.000117933 0.000120675 0.000120522 0.000115176 0.000120711 0.000120711 0.000115191 0.000126175 0.000126175
179.586 2.93169 0.000124324 0.000123915 0.000124072 0.000124075 0.000134655 0.00012737 0.000126683 0.00012407 9.63364 0.000124066 0.00011167 0.000121158 0.00012407 0.000123903 0.000118273 0.00012411 0.000124109 0.000118289 0.000129867 0.000129867
182.056 2.94109 0.000127786 0.000127344 0.000127514 0.000127517 0.000138655 0.00013104 0.000130296 0.000127512 9.63853 0.000127507 0.000114442 0.000124421 0.000127512 0.000127331 0.000121406 0.000127556 0.000127555 0.000121423 0.000133618 0.000133618
184.527 2.95048 0.000131296 0.00013082 0.000131003 0.000131007 0.000142723 0.00013477 0.000133966 0.000131001 9.64356 0.000130996 0.000117237 0.000127724 0.000131001 0.000130806 0.000124574 0.00013105 0.000131048 0.000124593 0.000137428 0.000137428
186.998 2.95985 0.000134855 0.000134342 0.00013454 0.000134544 0.000146858 0.000138561 0.000137692 0.000134538 9.64871 0.000134532 0.000120052 0.000131065 0.000134538 0.000134326 0.000127778 0.000134592 0.000134588 0.000127799 0.000141297 0.000141297
189.469 2.96922 0.000138463 0.000137911 0.000138125 0.000138129 0.000151063 0.000142413 0.000141475 0.000138122 9.65394 0.000138115 0.000122889 0.000134446 0.000138122 0.000137893 0.000131018 0.000138181 0.000138177 0.00013104 0.000145226 0.000145226
191.94 2.97858 0.00014212 0.000141526 0.000141756 0.000141761 0.000155337 0.000146326 0.000145315 0.000141753 9.65926 0.000141746 0.000125746 0.000137864 0.000141753 0.000141507 0.000134293 0.000141819 0.000141813 0.000134316 0.000149214 0.000149214
194.411 2.98794 0.000145825 0.000145187 0.000145435 0.000145441 0.00015968 0.000150301 0.000149212 0.000145432 9.66463 0.000145424 0.000128622 0.000141321 0.000145432 0.000145166 0.000137602 0.000145504 0.000145497 0.000137628 0.000153262 0.000153262
196.882 2.99729 0.000149579 0.000148895 0.000149162 0.000149168 0.000164094 0.00015434 0.000153168 0.000149158 9.67003 0.000149149 0.000131518 0.000144816 0.000149158 0.000148872 0.000140947 0.000149238 0.000149229 0.000140974 0.00015737 0.00015737
199.354 3.00664 0.000153383 0.000152649 0.000152936 0.000152942 0.000168578 0.000158442 0.000157183 0.000152932 9.67544 0.000152922 0.000134432 0.000148348 0.000152932 0.000152624 0.000144326 0.000153019 0.000153008 0.000144355 0.000161538 0.000161538
201.826 3.01598 0.000157235 0.000156449 0.000156758 0.000156765 0.000173132 0.000162608 0.000161256 0.000156753 9.68084 0.000156742 0.000137365 0.000151918 0.000156753 0.000156422 0.000147739 0.000156848 0.000156836 0.00014777 0.000165767 0.000165767
204.298 3.02532 0.000161137 0.000160296 0.000160627 0.000160634 0.000177758 0.000166839 0.000165389 0.000160622 9.6862 0.00016061 0.000140316 0.000155526 0.000160621 0.000160266 0.000151187 0.000160726 0.000160711 0.00015122 0.000170057 0.000170057
206.77 3.03463 0.000165088 0.000164189 0.000164543 0.000164552 0.000182456 0.000171135 0.000169581 0.000164538 9.69151 0.000164525 0.000143283 0.00015917 0.000164538 0.000164156 0.000154668 0.000164652 0.000164635 0.000154704 0.000174407 0.000174407
209.243 3.04392 0.000169088 0.000168128 0.000168507 0.000168516 0.000187227 0.000175497 0.000173834 0.000168502 9.69674 0.000168487 0.000146267 0.00016285 0.000168501 0.000168092 0.000158183 0.000168626 0.000168606 0.000158221 0.000178819 0.000178819
