NoC,Code,Rain,Wind
36,58473,79.8,19.2
36,58473,29.5,11
36,58473,37.5,14.4
36,58473,60.2,14.9
36,58473,30.8,33.6
36,58473,82.3,18.3
36,58473,63,11.4
36,58473,26.4,16
36,58473,37.4,21.2
36,58473,152,23.9
36,58473,42.7,16.8
36,58473,103,21.3
36,58473,36,11.2
36,58473,40.1,16.1
36,58473,33.1,15
36,58473,27.4,18.6
36,58473,165.7,24.2
36,58473,51.1,13.8
36,58473,25.5,10.3
36,58473,71.7,19.9
36,58473,32.2,12.7
36,58473,26,10.8
36,58473,25.6,11.1
36,58473,112.2,9.7
36,58473,56.7,8.2
36,58473,70.9,13
36,58473,30.2,23.8
36,58473,53.7,14.4
36,58473,28.5,12.2
36,58473,25.1,9
36,58473,62.8,15
36,58473,32.9,12.3
36,58473,32.3,11.5
36,58473,41.1,14.9
36,58473,68.2,10.6
36,58473,30.7,12.7
36,58473,29.9,9
36,58473,62.6,23
36,58473,49.8,28
36,58473,53.6,33.7
36,58473,48.3,17
36,58473,35.4,12.3
36,58473,85.4,13
36,58473,26.4,20
36,58473,87.3,11
36,58473,52.6,10
36,58473,29.2,14
36,58473,108,19.3
36,58473,25,16.3
36,58473,41.4,14
36,58473,25.2,17.3
36,58473,34,16.7
36,58473,35.5,11.3
36,58473,35.2,17.3
36,58473,32.1,19
36,58473,54.3,20
36,58473,42.5,12
36,58473,85.5,18.7
36,58473,86.1,11
36,58473,68.6,18
36,58473,37.4,24
36,58473,39.5,14
36,58473,92.2,17
36,58473,106.8,9.3
36,58473,227.5,16.3
36,58473,33.4,13.3
36,58473,31.1,11.3
36,58473,32.6,8.7
36,58473,54.7,10.7
36,58473,81.2,12.7
36,58473,47.2,14.3
36,58473,164.4,31.7
36,58473,27,17
36,58473,28,20
37,58477,40.5,9
37,58477,90.1,19
37,58477,27,10
37,58477,98.6,19.7
37,58477,59.5,16.3
37,58477,34.7,9
37,58477,35.4,13.3
37,58477,45.8,10.3
37,58477,48,11
37,58477,31.7,10.3
37,58477,50.3,9
37,58477,103.9,12
37,58477,29.5,9
37,58477,62.1,21.7
37,58477,51.9,15
37,58477,50.5,11.3
37,58477,32,8.3
37,58477,85.1,8.7
37,58477,74.2,8
37,58477,49.6,11.3
37,58477,28.9,11.7
37,58477,46.6,13.7
37,58477,177.7,10
37,58477,100.4,13.3
37,58477,36.7,8.7
37,58477,37.3,11.3
37,58477,37.6,8
37,58477,52.2,8
37,58477,50.3,8
37,58477,50.4,14.7
37,58477,116.4,13
37,58477,185.6,18
37,58477,67.4,9.3
37,58477,56.8,14
37,58477,62.4,8.7
37,58477,37.8,13.7
37,58477,27.8,8.7
37,58477,129.4,20
37,58477,190.1,22
37,58477,34,11.3
37,58477,25,9.7
37,58477,44.3,9
37,58477,28,10.7
37,58477,36.5,12.7
37,58477,25.2,12
37,58477,131.8,21.3
37,58477,48.1,11.3
37,58477,34.4,8.3
37,58477,79.7,12.3
37,58477,70.9,15
37,58477,34,10.7
37,58477,60.7,11.7
37,58477,26.5,10.7
37,58477,44.3,15.7
37,58477,39.1,10.7
37,58477,40.4,11.3
37,58477,27.4,10
37,58477,38.2,8.7
37,58477,26.7,13
37,58477,63.2,13.3
37,58477,29.8,9
37,58477,28.3,9
37,58477,101.8,14.7
37,58477,32.4,12
37,58477,36.7,11
37,58477,95.3,9.7
37,58477,136.1,14.3
37,58477,37.2,11
37,58477,38.3,10.3
37,58477,106.7,24
37,58477,56.3,13
37,58477,45.2,9.3
37,58477,30.3,11.3420989143546
37,58477,25.4,11.3
37,58477,25.4,9
37,58477,29.3,8.7
37,58477,50.5,8
37,58477,60.3,10.3
37,58477,28.7,11.3
37,58477,36.8,9.7
37,58477,61.8,9.7
37,58477,96.5,13
37,58477,80.6,11
37,58477,35.2,9.3
37,58477,81.1,16
37,58477,31.7,15
37,58477,62.9,10.3
37,58477,116.8,17.3
37,58477,46.9,11.7
37,58477,40,9.7
37,58477,26.5,12
37,58477,37.6,11.3
37,58477,30.7,8.9
37,58477,110.6,12.9
37,58477,127.6,14.3
37,58477,28.3,8
37,58477,29.2,8.6
37,58477,54.5,10.2
37,58477,59.2,8.9
37,58477,36.9,10
37,58477,33.5,11
37,58477,88.2,8.7
37,58477,67.1,10.7
37,58477,56.7,12.7
37,58477,30.9,13.6
37,58477,211.9,15.4
37,58477,44.6,10
37,58477,74.8,10.7
37,58477,34.9,14.1
37,58477,29,8.3
37,58477,39.2,11.9
37,58477,31.8,10
37,58477,26.3,9
37,58477,53.3,8.4
37,58477,29.7,10.5
37,58477,71.6,8.5
37,58477,77,9.7
37,58477,118.2,18.7
37,58477,53.2,8.7
37,58477,28,8.3
37,58477,35.5,11.6
37,58477,55.4,8.9
37,58477,35.2,8.8
37,58477,101.7,8.5
37,58477,42.2,17.3
37,58477,51.8,14.1
37,58477,28.3,9.9
37,58477,38.2,8.6
37,58477,30.5,8.1
37,58477,33.9,13.6
37,58477,31.5,12.4
37,58477,75.5,15.9
37,58477,108.2,14.1
37,58477,28.8,8.4
37,58477,49.9,9.5
37,58477,45.9,8
37,58477,90.8,8.9
37,58477,89.8,10.6
37,58477,28,8.8
37,58477,27.9,9.3
37,58477,29.5,10.6
37,58477,34.7,9.7
37,58477,84.5,8.4
37,58477,84.6,15.5
37,58477,50.5,10.5
37,58477,100.4,9.6
37,58477,34.6,9.3
37,58477,46.7,11.7
37,58477,73.6,10.6
37,58477,165.3,15.7
37,58477,103,19.7
37,58477,48,9.2
37,58477,44.5,8.2
37,58477,67,13.7
37,58477,48.6,10.3
37,58477,25.1,9.1
37,58477,39.8,9.3
37,58477,31.9,13.3
37,58477,235.9,10
37,58477,48.8,12.9
37,58477,45.1,9.2
37,58477,61.1,11.1
37,58477,157.8,10.1
37,58477,40.1,10.9
37,58477,54.1,9.5
37,58477,97.2,10.1
37,58477,37.2,8.1
37,58477,37.8,9.1
37,58477,26.3,8.7
37,58477,32.9,8.9
37,58477,26.6,8.6
37,58477,39.5,14
37,58477,92.2,17
37,58477,106.8,9.3
37,58477,227.5,16.3
37,58477,33.4,13.3
37,58477,31.1,11.3
37,58477,32.6,8.7
37,58477,54.7,10.7
37,58477,81.2,12.7
37,58477,47.2,14.3
37,58477,164.4,31.7
37,58477,27,17
37,58477,28,20
38,58527,154.7,8
38,58527,32.7,9.7
38,58527,70.6,11.7
38,58527,89.2,13.3
38,58527,85.4,9.7
38,58527,29.5,9
38,58527,49.8,12
38,58527,37.6,11
38,58527,75.5,9
38,58527,197.4,10
38,58527,53,10.7
38,58527,145.4,8
38,58527,47.8,9.3
38,58527,35.3,10.7
38,58527,61.4,9.3
38,58527,47.7,10
38,58527,33.4,8.7
38,58527,208.1,10.7
38,58527,39.6,12
38,58527,52.6,8
38,58527,42.9,8
38,58527,30.1,11.3
38,58527,26.5,12.7
38,58527,34.9,14
38,58527,45,19
38,58527,38.9,9
38,58527,63.3,9
38,58527,76.4,8.7
38,58527,52.4,8
38,58527,29.4,16.3
38,58527,47.4,8
38,58527,72.2,8.3
38,58527,44.7,10
38,58527,26.6,9
38,58527,30,8
38,58527,133.2,12
38,58527,26.1,15
38,58527,40.3,11.7
38,58527,33.5,9
38,58527,67.4,11.3
38,58527,47,9.7
38,58527,69.2,11
38,58527,54.4,8.3
38,58527,140,8
38,58527,65.2,8
38,58527,67.1,8.7
38,58527,28.1,9.3
38,58527,26.3,8
38,58527,44.2,8
38,58527,84.2,11
38,58527,73.6,11.7
38,58527,44,8.3
38,58527,69.8,11.7
38,58527,59.9,12
38,58527,42,12
38,58527,57.5,9
38,58527,37.8,12
38,58527,87.9,8.3
38,58527,26.2,8.3
38,58527,39,10.7
38,58527,44.2,11.7
38,58527,97.9,10
38,58527,135.8,9.3
38,58527,34.2,9.7
38,58527,30.4,9.3
38,58527,51.7,9
38,58527,38.9,9
38,58527,37,11
38,58527,60.2,10
38,58527,55.1,9.5
38,58527,76.5,8
38,58527,50.3,8.3
38,58527,38.6,9.3
38,58527,39.7,9
38,58527,60.8,8
38,58527,29.6,9
38,58527,35,8.3
38,58527,98.8,9.3
38,58527,50.8,8.3
38,58527,59.5,8
38,58527,58.9,10
38,58527,25.3,8
38,58527,53.2,8.7
38,58527,84.8,8
38,58527,34.8,8
38,58527,119.2,8.8
38,58527,98.5,13.8
38,58527,62,11.2
38,58527,59.5,8.6
38,58527,90.2,10.1
38,58527,71.1,8.7
38,58527,37.6,11.3
38,58527,30.7,8.9
38,58527,110.6,12.9
38,58527,127.6,14.3
38,58527,28.3,8
38,58527,29.2,8.6
38,58527,54.5,10.2
38,58527,59.2,8.9
38,58527,36.9,10
38,58527,33.5,11
38,58527,88.2,8.7
38,58527,67.1,10.7
38,58527,56.7,12.7
38,58527,30.9,13.6
38,58527,211.9,15.4
38,58527,44.6,10
38,58527,74.8,10.7
38,58527,34.9,14.1
38,58527,29,8.3
38,58527,39.2,11.9
38,58527,31.8,10
38,58527,26.3,9
38,58527,53.3,8.4
38,58527,29.7,10.5
38,58527,71.6,8.5
38,58527,77,9.7
38,58527,118.2,18.7
38,58527,53.2,8.7
38,58527,28,8.3
38,58527,35.5,11.6
38,58527,55.4,8.9
38,58527,35.2,8.8
38,58527,101.7,8.5
38,58527,42.2,17.3
38,58527,51.8,14.1
38,58527,28.3,9.9
38,58527,38.2,8.6
38,58527,30.5,8.1
38,58527,33.9,13.6
38,58527,31.5,12.4
38,58527,75.5,15.9
38,58527,108.2,14.1
38,58527,28.8,8.4
38,58527,49.9,9.5
38,58527,45.9,8
38,58527,90.8,8.9
38,58527,89.8,10.6
38,58527,28,8.8
38,58527,27.9,9.3
38,58527,29.5,10.6
38,58527,34.7,9.7
38,58527,84.5,8.4
38,58527,84.6,15.5
38,58527,50.5,10.5
38,58527,100.4,9.6
38,58527,34.6,9.3
38,58527,46.7,11.7
38,58527,73.6,10.6
38,58527,165.3,15.7
38,58527,103,19.7
38,58527,48,9.2
38,58527,44.5,8.2
38,58527,67,13.7
38,58527,48.6,10.3
38,58527,25.1,9.1
38,58527,39.8,9.3
38,58527,31.9,13.3
38,58527,235.9,10
38,58527,48.8,12.9
38,58527,45.1,9.2
38,58527,61.1,11.1
38,58527,157.8,10.1
38,58527,40.1,10.9
38,58527,54.1,9.5
38,58527,97.2,10.1
38,58527,37.2,8.1
38,58527,37.8,9.1
38,58527,26.3,8.7
38,58527,32.9,8.9
38,58527,26.6,8.6
38,58527,39.5,14
38,58527,92.2,17
38,58527,106.8,9.3
38,58527,227.5,16.3
38,58527,33.4,13.3
38,58527,31.1,11.3
38,58527,32.6,8.7
38,58527,54.7,10.7
38,58527,81.2,12.7
38,58527,47.2,14.3
38,58527,164.4,31.7
38,58527,27,17
38,58527,28,20
39,58531,37.6,8.93622725579806
39,58531,60.4,8.86314098888387
39,58531,27,9.57287417460178
39,58531,170.7,8.03182393925855
39,58531,28.7,10.4967698253811
39,58531,27.8,9.18701077864012
39,58531,113.2,9.41965213216616
39,58531,51.6,9
39,58531,32.6,9.3
39,58531,40.9,8.7
39,58531,42.3,13.3
39,58531,131.4,9
39,58531,25,8
39,58531,61.7,20
39,58531,89.4,9
39,58531,53.2,11.7
39,58531,101.8,12.7
39,58531,28.7,9.3
39,58531,45.7,9
39,58531,72.6,8
39,58531,40.8,10
39,58531,31.2,8
39,58531,25.7,10.3
39,58531,40.5,12.7
39,58531,76.8,10
39,58531,30.2,12
39,58531,30.3,8
39,58531,40.9,8.7
39,58531,41.6,14.3
39,58531,78.6,12.6164663461539
39,58531,26.2,9
39,58531,83.3,9
39,58531,29.5,11.7
39,58531,29.5,12
39,58531,35.3,10.7
39,58531,92,8
39,58531,25.3,9
39,58531,27.4,16
39,58531,33.9,10
39,58531,45.4,8.7
39,58531,103.7,11
39,58531,49.6,14
39,58531,77,10.3
39,58531,46.5,9.3
39,58531,39.6,9
39,58531,40.9,10.7
39,58531,67.7,11
39,58531,69.2,9
39,58531,56.8,9.7
39,58531,78.9,8
39,58531,34.1,9.3
39,58531,33.9,8
39,58531,51.5,9.3
39,58531,50,14
39,58531,48.2,10
39,58531,26.6,8
39,58531,28,11
39,58531,122.1,11
39,58531,70.8,10
39,58531,46.9,9.7
39,58531,59.3,8.7
39,58531,71.3,8.3
39,58531,61.5,8
39,58531,54,9
39,58531,27.6,10
39,58531,26.2,16.3
39,58531,75,9
39,58531,130.4,14.3
39,58531,28.7,9.7
39,58531,26.3,8.7
39,58531,31.1,8
39,58531,45.7,18
39,58531,28.3,8
39,58531,42.2,8.3
39,58531,43.1,9.3
39,58531,28.4,9
39,58531,49.9,10
39,58531,31.4,8
39,58531,25.8,11
39,58531,52.4,8.1
39,58531,51.1,8.4
39,58531,33.7,8.6
39,58531,31.5,8.3
39,58531,58.6,8
39,58531,73.5,8.6
39,58531,33,9
39,58531,36.6,9.8
39,58531,41.1,16
39,58531,76.2,8.3
39,58531,94.8,8.8
39,58531,120,13.7
39,58531,32.6,11.1
39,58531,30.7,8.9
39,58531,110.6,12.9
39,58531,127.6,14.3
39,58531,28.3,8
39,58531,29.2,8.6
39,58531,54.5,10.2
39,58531,59.2,8.9
39,58531,36.9,10
39,58531,33.5,11
39,58531,88.2,8.7
39,58531,67.1,10.7
39,58531,56.7,12.7
39,58531,30.9,13.6
39,58531,211.9,15.4
39,58531,44.6,10
39,58531,74.8,10.7
39,58531,34.9,14.1
39,58531,29,8.3
39,58531,39.2,11.9
39,58531,31.8,10
39,58531,26.3,9
39,58531,53.3,8.4
39,58531,29.7,10.5
39,58531,71.6,8.5
39,58531,77,9.7
39,58531,118.2,18.7
39,58531,53.2,8.7
39,58531,28,8.3
39,58531,35.5,11.6
39,58531,55.4,8.9
39,58531,35.2,8.8
39,58531,101.7,8.5
39,58531,42.2,17.3
39,58531,51.8,14.1
39,58531,28.3,9.9
39,58531,38.2,8.6
39,58531,30.5,8.1
39,58531,33.9,13.6
39,58531,31.5,12.4
39,58531,75.5,15.9
39,58531,108.2,14.1
39,58531,28.8,8.4
39,58531,49.9,9.5
39,58531,45.9,8
39,58531,90.8,8.9
39,58531,89.8,10.6
39,58531,28,8.8
39,58531,27.9,9.3
39,58531,29.5,10.6
39,58531,34.7,9.7
39,58531,84.5,8.4
39,58531,84.6,15.5
39,58531,50.5,10.5
39,58531,100.4,9.6
39,58531,34.6,9.3
39,58531,46.7,11.7
39,58531,73.6,10.6
39,58531,165.3,15.7
39,58531,103,19.7
39,58531,48,9.2
39,58531,44.5,8.2
39,58531,67,13.7
39,58531,48.6,10.3
39,58531,25.1,9.1
39,58531,39.8,9.3
39,58531,31.9,13.3
39,58531,235.9,10
39,58531,48.8,12.9
39,58531,45.1,9.2
39,58531,61.1,11.1
39,58531,157.8,10.1
39,58531,40.1,10.9
39,58531,54.1,9.5
39,58531,97.2,10.1
39,58531,37.2,8.1
39,58531,37.8,9.1
39,58531,26.3,8.7
39,58531,32.9,8.9
39,58531,26.6,8.6
39,58531,39.5,14
39,58531,92.2,17
39,58531,106.8,9.3
39,58531,227.5,16.3
39,58531,33.4,13.3
39,58531,31.1,11.3
39,58531,32.6,8.7
39,58531,54.7,10.7
39,58531,81.2,12.7
39,58531,47.2,14.3
39,58531,164.4,31.7
39,58531,27,17
39,58531,28,20
40,58543,30.4,8.7
40,58543,29,8.7
40,58543,62.3,9
40,58543,28.7,8.3
40,58543,76.1,8
40,58543,28.9,8
40,58543,72.3,8
40,58543,62,9
40,58543,37.8,9.2
40,58543,54.9,9.8
40,58543,30.7,12.6
40,58543,35.3,8.6
40,58543,63.9,14.6
40,58543,33.1,11.9
40,58543,34.4,11
40,58543,28.2,8.6
40,58543,28.8,8.8
40,58543,28.7,9.3
40,58543,45.7,9
40,58543,72.6,8
40,58543,40.8,10
40,58543,31.2,8
40,58543,25.7,10.3
40,58543,40.5,12.7
40,58543,76.8,10
40,58543,30.2,12
40,58543,30.3,8
40,58543,40.9,8.7
40,58543,41.6,14.3
40,58543,78.6,12.6164663461539
40,58543,26.2,9
40,58543,83.3,9
40,58543,29.5,11.7
40,58543,29.5,12
40,58543,35.3,10.7
40,58543,92,8
40,58543,25.3,9
40,58543,27.4,16
40,58543,33.9,10
40,58543,45.4,8.7
40,58543,103.7,11
40,58543,49.6,14
40,58543,77,10.3
40,58543,46.5,9.3
40,58543,39.6,9
40,58543,40.9,10.7
40,58543,67.7,11
40,58543,69.2,9
40,58543,56.8,9.7
40,58543,78.9,8
40,58543,34.1,9.3
40,58543,33.9,8
40,58543,51.5,9.3
40,58543,50,14
40,58543,48.2,10
40,58543,26.6,8
40,58543,28,11
40,58543,122.1,11
40,58543,70.8,10
40,58543,46.9,9.7
40,58543,59.3,8.7
40,58543,71.3,8.3
40,58543,61.5,8
40,58543,54,9
40,58543,27.6,10
40,58543,26.2,16.3
40,58543,75,9
40,58543,130.4,14.3
40,58543,28.7,9.7
40,58543,26.3,8.7
40,58543,31.1,8
40,58543,45.7,18
40,58543,28.3,8
40,58543,42.2,8.3
40,58543,43.1,9.3
40,58543,28.4,9
40,58543,49.9,10
40,58543,31.4,8
40,58543,25.8,11
40,58543,52.4,8.1
40,58543,51.1,8.4
40,58543,33.7,8.6
40,58543,31.5,8.3
40,58543,58.6,8
40,58543,73.5,8.6
40,58543,33,9
40,58543,36.6,9.8
40,58543,41.1,16
40,58543,76.2,8.3
40,58543,94.8,8.8
40,58543,120,13.7
40,58543,32.6,11.1
40,58543,30.7,8.9
40,58543,110.6,12.9
40,58543,127.6,14.3
40,58543,28.3,8
40,58543,29.2,8.6
40,58543,54.5,10.2
40,58543,59.2,8.9
40,58543,36.9,10
40,58543,33.5,11
40,58543,88.2,8.7
40,58543,67.1,10.7
40,58543,56.7,12.7
40,58543,30.9,13.6
40,58543,211.9,15.4
40,58543,44.6,10
40,58543,74.8,10.7
40,58543,34.9,14.1
40,58543,29,8.3
40,58543,39.2,11.9
40,58543,31.8,10
40,58543,26.3,9
40,58543,53.3,8.4
40,58543,29.7,10.5
40,58543,71.6,8.5
40,58543,77,9.7
40,58543,118.2,18.7
40,58543,53.2,8.7
40,58543,28,8.3
40,58543,35.5,11.6
40,58543,55.4,8.9
40,58543,35.2,8.8
40,58543,101.7,8.5
40,58543,42.2,17.3
40,58543,51.8,14.1
40,58543,28.3,9.9
40,58543,38.2,8.6
40,58543,30.5,8.1
40,58543,33.9,13.6
40,58543,31.5,12.4
40,58543,75.5,15.9
40,58543,108.2,14.1
40,58543,28.8,8.4
40,58543,49.9,9.5
40,58543,45.9,8
40,58543,90.8,8.9
40,58543,89.8,10.6
40,58543,28,8.8
40,58543,27.9,9.3
40,58543,29.5,10.6
40,58543,34.7,9.7
40,58543,84.5,8.4
40,58543,84.6,15.5
40,58543,50.5,10.5
40,58543,100.4,9.6
40,58543,34.6,9.3
40,58543,46.7,11.7
40,58543,73.6,10.6
40,58543,165.3,15.7
40,58543,103,19.7
40,58543,48,9.2
40,58543,44.5,8.2
40,58543,67,13.7
40,58543,48.6,10.3
40,58543,25.1,9.1
40,58543,39.8,9.3
40,58543,31.9,13.3
40,58543,235.9,10
40,58543,48.8,12.9
40,58543,45.1,9.2
40,58543,61.1,11.1
40,58543,157.8,10.1
40,58543,40.1,10.9
40,58543,54.1,9.5
40,58543,97.2,10.1
40,58543,37.2,8.1
40,58543,37.8,9.1
40,58543,26.3,8.7
40,58543,32.9,8.9
40,58543,26.6,8.6
40,58543,39.5,14
40,58543,92.2,17
40,58543,106.8,9.3
40,58543,227.5,16.3
40,58543,33.4,13.3
40,58543,31.1,11.3
40,58543,32.6,8.7
40,58543,54.7,10.7
40,58543,81.2,12.7
40,58543,47.2,14.3
40,58543,164.4,31.7
40,58543,27,17
40,58543,28,20
41,58549,33.1,12.4
41,58549,33,11
41,58549,87,9
41,58549,33.5,11
41,58549,43.1,8.4
41,58549,38.1,8.2
41,58549,33.9,8.7
41,58549,106,14.3
41,58549,26.1,8.3
41,58549,30.7,10
41,58549,61,11
41,58549,53.4,10
41,58549,31,8.7
41,58549,62.4,10
41,58549,37.9,14
41,58549,64.4,12
41,58549,56.3,13
41,58549,40.8,11.7
41,58549,25.7,10
41,58549,42.4,10
41,58549,33,9.3
41,58549,46.5,9
41,58549,70.1,8
41,58549,34.1,8
41,58549,30.9,9
41,58549,42.5,9
41,58549,76.6,10.3
41,58549,40.5,10
41,58549,49.8,13
41,58549,44.1,10
41,58549,44.7,11
41,58549,55.9,10.7
41,58549,68.9,9
41,58549,35,10
41,58549,41.5,15
41,58549,40.6,12.7
41,58549,25.9,9.3
41,58549,26,8
41,58549,38.8,9.7
41,58549,53.2,9.3
41,58549,28.4,10
41,58549,37,9.3
41,58549,31.3,9.3
41,58549,37,8.7
41,58549,50.6,10.7
41,58549,28,16
41,58549,29.9,9.3
41,58549,37.3,10.7
41,58549,28.2,14
41,58549,43.4,8.3
41,58549,51.2,10
41,58549,52.5,8
41,58549,61.7,9
41,58549,42.9,10.3
41,58549,37.8,10.7
41,58549,28.5,11
41,58549,32.9,10.7
41,58549,27.3,8
41,58549,29.1,11
41,58549,25.7,9.3
41,58549,30.9,12.7
41,58549,32.5,14
41,58549,33.6,8
41,58549,35,8
41,58549,25.7,10.7
41,58549,28.5,9.3
41,58549,40.8,11
41,58549,43.9,13
41,58549,92.4,9.3
41,58549,69.6,8
41,58549,73,9.7
41,58549,28.6,11
41,58549,47.8,8.7
41,58549,41.2,17
41,58549,39,9.3
41,58549,45.5,9
41,58549,30.1,10
41,58549,63.1,9
41,58549,38,8
41,58549,33.3,9.7
41,58549,29.5,10
41,58549,28.3,8.7
41,58549,48.8,9
41,58549,27,13.1
41,58549,28.2,8
41,58549,72.6,8.7
41,58549,32.1,9.8
41,58549,66.6,11.3
41,58549,29.9,9.7
41,58549,42.2,9.1
41,58549,35.5,8.8
41,58549,33.8,8.8
41,58549,49.6,9.3
41,58549,49.5,8.8
41,58549,32.8,9.3
41,58549,45.2,10.2
41,58549,31.4,8.8
41,58549,50.2,11
41,58549,29.4,8.5
41,58549,58.8,8.2
41,58549,28.9,8
41,58549,46.5,8.5
41,58549,57.2,8.2
41,58549,37.2,8.4
41,58549,38.8,9.1
41,58549,44.9,8.9
41,58549,38.7,8.2
41,58549,74.8,10.7
41,58549,34.9,14.1
41,58549,29,8.3
41,58549,39.2,11.9
41,58549,31.8,10
41,58549,26.3,9
41,58549,53.3,8.4
41,58549,29.7,10.5
41,58549,71.6,8.5
41,58549,77,9.7
41,58549,118.2,18.7
41,58549,53.2,8.7
41,58549,28,8.3
41,58549,35.5,11.6
41,58549,55.4,8.9
41,58549,35.2,8.8
41,58549,101.7,8.5
41,58549,42.2,17.3
41,58549,51.8,14.1
41,58549,28.3,9.9
41,58549,38.2,8.6
41,58549,30.5,8.1
41,58549,33.9,13.6
41,58549,31.5,12.4
41,58549,75.5,15.9
41,58549,108.2,14.1
41,58549,28.8,8.4
41,58549,49.9,9.5
41,58549,45.9,8
41,58549,90.8,8.9
41,58549,89.8,10.6
41,58549,28,8.8
41,58549,27.9,9.3
41,58549,29.5,10.6
41,58549,34.7,9.7
41,58549,84.5,8.4
41,58549,84.6,15.5
41,58549,50.5,10.5
41,58549,100.4,9.6
41,58549,34.6,9.3
41,58549,46.7,11.7
41,58549,73.6,10.6
41,58549,165.3,15.7
41,58549,103,19.7
41,58549,48,9.2
41,58549,44.5,8.2
41,58549,67,13.7
41,58549,48.6,10.3
41,58549,25.1,9.1
41,58549,39.8,9.3
41,58549,31.9,13.3
41,58549,235.9,10
41,58549,48.8,12.9
41,58549,45.1,9.2
41,58549,61.1,11.1
41,58549,157.8,10.1
41,58549,40.1,10.9
41,58549,54.1,9.5
41,58549,97.2,10.1
41,58549,37.2,8.1
41,58549,37.8,9.1
41,58549,26.3,8.7
41,58549,32.9,8.9
41,58549,26.6,8.6
41,58549,39.5,14
41,58549,92.2,17
41,58549,106.8,9.3
41,58549,227.5,16.3
41,58549,33.4,13.3
41,58549,31.1,11.3
41,58549,32.6,8.7
41,58549,54.7,10.7
41,58549,81.2,12.7
41,58549,47.2,14.3
41,58549,164.4,31.7
41,58549,27,17
41,58549,28,20
42,58556,33.6,11.6942751615882
42,58556,35.5,8.43116343490309
42,58556,27,9.92825484764544
42,58556,31.9,10.1609879963065
42,58556,40,13.0775161588181
42,58556,40.1,9.00572483841182
42,58556,37.7,9.84487534626038
42,58556,32.3,18.6237765466298
42,58556,26.2,10.7112650046168
42,58556,29.2,10
42,58556,40.7,13
42,58556,66.3,9
42,58556,51.7,8.3
42,58556,65.1,11.7
42,58556,46.9,13.7
42,58556,27.1,11.3
42,58556,25.9,13.3
42,58556,27.2,13
42,58556,35.8,10.7
42,58556,37.8,14
42,58556,28.3,10
42,58556,32.5,13.7
42,58556,37.9,11
42,58556,63.5,8.7
42,58556,51.3,11
42,58556,41.6,13
42,58556,54.3,9.3
42,58556,58.3,8.3
42,58556,37.7,13
42,58556,29.3,9
42,58556,35.8,8.3
42,58556,39.6,12.3
42,58556,29.7,8.7
42,58556,25,15
42,58556,25.1,16
42,58556,37.3,14.7
42,58556,77.4,10.7
42,58556,34,11
42,58556,37.7,10.7
42,58556,29.5,12.3
42,58556,73.2,10.3
42,58556,49.1,13
42,58556,28.8,13.3
42,58556,25.5,8.7
42,58556,63,14.7
42,58556,54,21
42,58556,27.9,8
42,58556,43,16
42,58556,30.2,9.3
42,58556,33.5,8.7
42,58556,40,8
42,58556,39.3,10.3
42,58556,28.7,12.3
42,58556,31.9,12.7
42,58556,28.6,17
42,58556,27.1,10
42,58556,38.5,9.3
42,58556,59.6,12
42,58556,99.7,13
42,58556,43.3,18
42,58556,66.6,10
42,58556,25.1,12
42,58556,26.3,12
42,58556,32.7,15
42,58556,26.5,11
42,58556,33.8,8.7
42,58556,41.5,9.7
42,58556,30.6,12.7
42,58556,42.9,14.3
42,58556,38.5,10
42,58556,53.6,14
42,58556,31.2,9.7
42,58556,38.6,15
42,58556,30.8,8
42,58556,29.6,12
42,58556,31.5,10.3
42,58556,26.9,9.3
42,58556,26.4,13.7
42,58556,74.4,8.3
42,58556,40.8,8.3
42,58556,25,8.7
42,58556,76.4,11.7
42,58556,36,15
42,58556,55.3,10
42,58556,40.2,9.3
42,58556,53.4,8
42,58556,35.2,12
42,58556,42.1,8.3
42,58556,35.3,12.7
42,58556,78.7,10.7
42,58556,64.1,11
42,58556,29.9,11.3
42,58556,32.2,8.3
42,58556,44.4,9.7
42,58556,60.1,11
42,58556,35.5,9
42,58556,42.3,11.3
42,58556,35.7,13
42,58556,27.2,8
42,58556,47.7,12
42,58556,29.5,8.3
42,58556,127.6,21
42,58556,50.6,13.3
42,58556,27.5,10.3
42,58556,30.4,12
42,58556,33.6,8.7
42,58556,46.4,9.1
42,58556,99.5,9.6
42,58556,45.5,12
42,58556,69.1,9.7
42,58556,90.8,11.3
42,58556,35.3,13
42,58556,142.3,8.7
42,58556,31.2,11.3
42,58556,41,9
42,58556,59.3,12
42,58556,25.2,11
42,58556,36.4,8.3
42,58556,38.2,17.3
42,58556,65.8,9.3
42,58556,50,9
42,58556,42,10.7
42,58556,34.6,11
42,58556,41.6,17.3
42,58556,72.9,9.7
42,58556,33.8,8.7
42,58556,99.8,20.7
42,58556,45.6,9
42,58556,25,11
42,58556,41.6,10
42,58556,94.8,11
42,58556,65.9,9
42,58556,29,10.3
42,58556,40.3,10
42,58556,40.4,11.3
42,58556,93.7,9.7
42,58556,26.4,10
42,58556,31.9,8
42,58556,25.1,11.3
42,58556,51.7,11
42,58556,35.1,8
42,58556,27.8,12.3
42,58556,42.4,9.6
42,58556,56.5,11.1
42,58556,49.5,8.3
42,58556,27.7,12.2
42,58556,35.7,8.4
42,58556,38.8,9.7
42,58556,58.6,8.8
42,58556,26.8,12.5
42,58556,32.7,12.6
42,58556,39.8,11.7
